id,title,identifier,publisher,language,format,description,date_issued,date_modified,date_valid,audience,coverage,subject,type,license,regulatory_topics,status,date_uploaded_to_orp,has_format,is_format_of,has_version,is_version_of,references,is_referenced_by,has_part,is_part_of,is_replaced_by,replaces,related_legislation
Rn3Pp4Gg,GG 907 - Customer service standard for diversion routes for planned works and activities,https://www.standardsforhighways.co.uk/search/html/e7919b54-d6a4-49df-8b5a-ce2c0228eab9?standard=DMRB,National Highways ,eng,HTML,This document contains the customer service standard requirements for diversion routes for planned works and activities..,13/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Customer service
Diversion
Routes
Planned works
Planned activities",Active,,,,,,https://www.standardsforhighways.co.uk/search/e7919b54-d6a4-49df-8b5a-ce2c0228eab9,,,,,,
Zh7Vb4Fy,GG 951 - General requirements for geomatical surveys,https://www.standardsforhighways.co.uk/search/html/6433dd92-5d49-42c0-b79e-2bea56676ce5?standard=DMRB,National Highways ,eng,HTML,This document contains the overarching requirements for the undertaking of geomatical surveys and provision of geomatic survey data.,14/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Geomatical surveys
Untertaking surveys",Active,,,,,,https://www.standardsforhighways.co.uk/search/6433dd92-5d49-42c0-b79e-2bea56676ce5,,,,,,
Xo9Kr2Mz,GG 953 - Local grid layout for England digital map,https://www.standardsforhighways.co.uk/search/0781acd0-8238-464a-ba8a-a4e249dcc56c,National Highways ,eng,HTML,Local grid layout for England digital map,15/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"England map
Digital map
Local grid
Grid layout",Active,,,,,,https://www.standardsforhighways.co.uk/search/0781acd0-8238-464a-ba8a-a4e249dcc56c,,,,,,
Ma9Px0On,GG 954 - Drones operations,https://www.standardsforhighways.co.uk/search/html/ce7e41ba-3dc1-41de-bf25-4f8da7b2bb06?standard=DMRB,National Highways ,eng,HTML,"This document details requirements that govern the use of Unmanned Aerial Systems, commonly referred to as 'drones', for or on behalf of the Overseeing Organisation.",16/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Drone operation
Unmanned aerial systems
Usage limits",Active,,,,,,https://www.standardsforhighways.co.uk/search/ce7e41ba-3dc1-41de-bf25-4f8da7b2bb06,,,,,,
Kp2Rk7Pr,GM 701 - Asset delivery asset maintenance requirements,https://www.standardsforhighways.co.uk/search/e0a134c8-f5e2-4f30-9cda-9e43d047f46e,National Highways ,eng,HTML,"This document contains asset delivery asset maintenance requirements for motorways and
all-purpose trunk roads.",17/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Asset delivery
Maintenance requirements",Active,,,,,,https://www.standardsforhighways.co.uk/search/e0a134c8-f5e2-4f30-9cda-9e43d047f46e,,,,,,
Zd6Xp1Fw,GM 702 - Operational requirements for network occupancy,https://www.standardsforhighways.co.uk/search/html/1448db77-e9dd-497b-b089-56a6704ff7e5?standard=DMRB,National Highways ,eng,HTML,This document contains the operational requirements for network occupancy.,18/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Network occupancy
Operational requirements",Active,,,,,,https://www.standardsforhighways.co.uk/search/1448db77-e9dd-497b-b089-56a6704ff7e5,,,,,,
Fm1Oa3Kv,GM 703 - Operational requirements for incident management,https://www.standardsforhighways.co.uk/search/fce4e513-080b-4d96-99ca-b653612c77ee,National Highways ,eng,HTML,"This document contains the requirements for the management and response activities for all
incidents on motorways and all-purpose trunk roads.",19/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Incident management
Response activities",Active,,,,,,https://www.standardsforhighways.co.uk/search/fce4e513-080b-4d96-99ca-b653612c77ee,,,,,,
Wz6Pc7Qg,GM 704 - Operational requirements for severe weather,https://www.standardsforhighways.co.uk/search/02036725-1e02-487f-8eb3-244741f44aae,National Highways ,eng,HTML,This document sets out requirements in relation to the delivery of the severe weather service.,20/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Severe weather
Service provision",Active,,,,,,https://www.standardsforhighways.co.uk/search/02036725-1e02-487f-8eb3-244741f44aae,,,,,,
Tp5Na2Mn,GS 801 - Asset delivery asset inspection requirements,https://www.standardsforhighways.co.uk/search/6b558352-5c85-4725-b5f2-f796f53d63a8,National Highways ,eng,HTML,"This document contains inspection and assessment requirements for motorways and all-purpose
trunk roads.",21/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Asset delivery
Maintenance requirements
Inspection requirements",Active,,,,,,https://www.standardsforhighways.co.uk/search/6b558352-5c85-4725-b5f2-f796f53d63a8,,,,,,
Ui3Tv8Tg,GS 952 - Requirements for topographical surveys,https://www.standardsforhighways.co.uk/search/html/ddce77ef-55ee-423c-a9c6-a18d2e18de3a?standard=DMRB,National Highways ,eng,HTML,This document contains the requirements for undertaking topographical surveys and provision topographical survey data supplementary to GG 951.,22/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Topographical survey
Supplementary data",Active,,,,,,https://www.standardsforhighways.co.uk/search/ddce77ef-55ee-423c-a9c6-a18d2e18de3a,,,,,,
Np2Fl7Rv,LA 101 - Introduction to environmental assessment,https://www.standardsforhighways.co.uk/search/54b0eb69-fd65-4fa5-a86b-7313f70b3649,National Highways ,eng,HTML,"This document sets out the over-arching requirements and principles that form an introduction to
the environmental assessment of motorway and all-purpose trunk roads.",23/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Environmental assessment,Active,,,,,,https://www.standardsforhighways.co.uk/search/54b0eb69-fd65-4fa5-a86b-7313f70b3649,,,,,,
Kb2Wh2Us,LA 102 - Screening projects for Environmental Impact Assessment,https://www.standardsforhighways.co.uk/search/dc73affe-4f24-4077-8637-e79e4fb7b198,National Highways ,eng,HTML,"This document sets out the requirements on screening projects for Environmental Impact
Assessment in line with Directive 2011/92/EU as amended by 2014/52/EU.",24/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Screening projects
Environmental Impact Assessment",Active,,,,,,https://www.standardsforhighways.co.uk/search/dc73affe-4f24-4077-8637-e79e4fb7b198,,,,,,
Ag3Nv1Ft,LA 103 - Scoping projects for environmental assessment,https://www.standardsforhighways.co.uk/search/fb43a062-65ad-48d3-8c06-374cfd3b8c23,National Highways ,eng,HTML,"This document sets out the requirements for scoping motorway and all-purpose trunk road
projects for environmental assessment.",25/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Scoping projects
Environmental assessment",Active,,,,,,https://www.standardsforhighways.co.uk/search/fb43a062-65ad-48d3-8c06-374cfd3b8c23,,,,,,
Wg6An7Uh,LA 104 - Environmental assessment and monitoring,https://www.standardsforhighways.co.uk/search/0f6e0b6a-d08e-4673-8691-cab564d4a60a,National Highways ,eng,HTML,"This document sets out the requirements for environmental assessment of projects, including
reporting and monitoring of significant adverse environmental effects.
",26/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Environmental assessment
Monitoring
Adverse environmental impacts",Active,,,,,,https://www.standardsforhighways.co.uk/search/0f6e0b6a-d08e-4673-8691-cab564d4a60a,,,,,,
Pb6Iy5Cw,LA 105 - Air quality,https://www.standardsforhighways.co.uk/search/html/af7f4cda-08f7-4f16-a89f-e30da703f3f4?standard=DMRB,National Highways ,eng,HTML,This document sets out the requirements for assessing and reporting the effects of highway projects on air quality.,27/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Air quality
Asessing
Reporting
Effects",Active,,,,,,https://www.standardsforhighways.co.uk/search/af7f4cda-08f7-4f16-a89f-e30da703f3f4,,,,,,
Kf1Cx9Jk,LA 106 - Cultural heritage assessment,https://www.standardsforhighways.co.uk/search/8c51c51b-579b-405b-b583-9b584e996c80,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the effects on cultural
heritage as part of the environmental assessment process of construction, operation and
maintenance projects.",28/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Cultural heritage assessment
Environmental Assessment
Operation
Maintenance",Active,,,,,,https://www.standardsforhighways.co.uk/search/8c51c51b-579b-405b-b583-9b584e996c80,,,,,,
Nz6Gu7Sc,LA 107 - Landscape and visual effects,https://www.standardsforhighways.co.uk/search/bc8a371f-2443-4761-af5d-f37d632c5734,National Highways ,eng,HTML,"This document contains the requirements for assessing and reporting the landscape and visual
effects of highway projects.",29/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Landscape
Visual effects
Assessing
Reporting",Active,,,,,,https://www.standardsforhighways.co.uk/search/bc8a371f-2443-4761-af5d-f37d632c5734,,,,,,
Wg9Zq3Rc,LA 108 - Biodiversity,https://www.standardsforhighways.co.uk/search/af0517ba-14d2-4a52-aa6d-1b21ba05b465,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the effects of highway
projects on biodiversity.",30/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Biodiversity
Assessing
Reporting",Active,,,,,,https://www.standardsforhighways.co.uk/search/af0517ba-14d2-4a52-aa6d-1b21ba05b465,,,,,,
Bi5Mm0Pk,LA 109 - Geology and soils,https://www.standardsforhighways.co.uk/search/adca4c7d-4037-4907-b633-76eaed30b9c0,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the effects of highway
projects on geology and soils.",31/03/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Geology
Soils
Assessing
Reporting",Active,,,,,,https://www.standardsforhighways.co.uk/search/adca4c7d-4037-4907-b633-76eaed30b9c0,,,,,,
Kc9Zb0Im,LA 110 - Material assets and waste,https://www.standardsforhighways.co.uk/search/6a19a7d4-2596-490d-b17b-4c9e570339e9,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the effects on material
assets and waste from the delivery of motorway and all-purpose trunk road projects.",01/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Material assets
Waste
Assessing
Reporting",Active,,,,,,https://www.standardsforhighways.co.uk/search/6a19a7d4-2596-490d-b17b-4c9e570339e9,,,,,,
Po9Fk5Ru,LA 111 - Noise and vibration,https://www.standardsforhighways.co.uk/search/cc8cfcf7-c235-4052-8d32-d5398796b364,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the effects of highways
noise and vibration from construction, operation and maintenance projects. The document has
been updated to correct time periods in Tables 3.12 and 3.49.1, update the references for speed
pivoting requirements in Appendix A2, and to clarify other requirements following feedback
received.",02/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Noise
Vibration
Construction
Operation
Maintenance",Active,,,,,,https://www.standardsforhighways.co.uk/search/cc8cfcf7-c235-4052-8d32-d5398796b364,,,,,,
Jq4Vd8Be,LA 112 - Population and human health,https://www.standardsforhighways.co.uk/search/1e13d6ac-755e-4d60-9735-f976bf64580a,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the environmental effects
on population and health from construction, operation and maintenance of highways projects.",03/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Population
Human health
Assessing
Reporting
Construction
Operation
Maintenance",Active,,,,,,https://www.standardsforhighways.co.uk/search/1e13d6ac-755e-4d60-9735-f976bf64580a,,,,,,
Gu4Es1Ib,LA 113 - Road drainage and the water environment,https://www.standardsforhighways.co.uk/search/d6388f5f-2694-4986-ac46-b17b62c21727,National Highways ,eng,HTML,"This document describes the requirements for assessment and management of the impacts that
road projects can have on the water environment.",04/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Road drainage
Water environment
Assessment
Management",Active,,,,,,https://www.standardsforhighways.co.uk/search/d6388f5f-2694-4986-ac46-b17b62c21727,,,,,,
Va0Kl4Qr,LA 114 - Climate,https://www.standardsforhighways.co.uk/search/d1ec82f3-834b-4d5f-89c6-d7d7d299dce0,National Highways ,eng,HTML,"This document sets out the requirements for assessing and reporting the effects of climate on
highways (climate change resilience and adaptation), and the effect on climate of greenhouse
gas from construction, operation and maintenance projects.",05/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Climate
Climate change resilience
Adaptation
Greenhouse gases
Assessing
Reporting
Construction
Operation
Maintenance",Active,,,,,,https://www.standardsforhighways.co.uk/search/d1ec82f3-834b-4d5f-89c6-d7d7d299dce0,,,,,,
Xf4Vz7Rd,LA 115 - Habitats Regulations assessment,https://www.standardsforhighways.co.uk/search/e2fdab58-d293-4af7-b737-b55e08e045ae,National Highways ,eng,HTML,"This document sets out the requirements for assessment and reporting of the implications, from
construction, operation and maintenance, of highways and/or roads projects on European sites.
These requirements accord with the relevant national legislation transposing the provisions of
Council Directive 92/43/EEC, on the conservation of natural habitats and of wild fauna and flora
(Habitats Directive), and Council Directive 2009/147/EC, on the conservation of wild birds (Birds
Directive).",06/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Habitats Regulations assessment
Maintenance
Construction
Operation
Wild fauna
Flora",Active,,,,,,https://www.standardsforhighways.co.uk/search/e2fdab58-d293-4af7-b737-b55e08e045ae,,,,,,
Up8La6Xr,LA 116 - Cultural heritage asset management plans,https://www.standardsforhighways.co.uk/search/01e6239c-c81f-4bff-b550-7155547c952a,National Highways ,eng,HTML,"This document outlines the requirements to be applied to the identification, recording and
management of cultural heritage assets.",07/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Cultural heritage asset
Identification
Recording
Management",Active,,,,,,https://www.standardsforhighways.co.uk/search/01e6239c-c81f-4bff-b550-7155547c952a,,,,,,
Tc6Vy8Do,LA 120 - Environmental management plans,https://www.standardsforhighways.co.uk/search/a3a99422-41d4-4ca1-bd9e-eb89063c7134,National Highways ,eng,HTML,"This document sets out the requirements for the preparation and implementation of
environmental management plans for construction of highways and/or roads projects.",08/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Environmental management plans
Preparation
Implementation",Active,,,,,,https://www.standardsforhighways.co.uk/search/a3a99422-41d4-4ca1-bd9e-eb89063c7134,,,,,,
Mk7Li9Du,LD 117 - Landscape design,https://www.standardsforhighways.co.uk/search/82073bde-ec0c-4d4f-8eeb-afe0ace3c639,National Highways ,eng,HTML,This document provides requirements for landscape design.,09/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Landscape design,Active,,,,,,https://www.standardsforhighways.co.uk/search/82073bde-ec0c-4d4f-8eeb-afe0ace3c639,,,,,,
Sv1Vs4Lv,LD 118 - Biodiversity design,https://www.standardsforhighways.co.uk/search/9317652b-4cb8-4aaf-be57-b96d324c8965,National Highways ,eng,HTML,"This document sets out the requirements for ecological survey and design of biodiversity
measures on highways projects.",10/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Biodiversity measures
Ecological survey",Active,,,,,,https://www.standardsforhighways.co.uk/search/9317652b-4cb8-4aaf-be57-b96d324c8965,,,,,,
Fw3Ja9Ve,LD 119 - Roadside environmental mitigation and enhancement,https://www.standardsforhighways.co.uk/search/6cacd1e7-dcff-4ff8-aa64-bd5556a5eedc,National Highways ,eng,HTML,"This document sets out the requirements for the design of roadside environmental mitigation and
enhancement on highway projects.",11/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Roadside environmental mitigation
Enhancement",Active,,,,,,https://www.standardsforhighways.co.uk/search/6cacd1e7-dcff-4ff8-aa64-bd5556a5eedc,,,,,,
Ts4Yo6Ya,TA 101 - Traffic signalling systems,https://www.standardsforhighways.co.uk/search/html/126f775e-9890-4caf-8c1e-932f8fc949fe?standard=DMRB,National Highways ,eng,HTML,This document contains appraisal requirements for traffic signalling systems.,12/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Traffic signalling systems
Appraisal requirements",Active,,,,,,https://www.standardsforhighways.co.uk/search/126f775e-9890-4caf-8c1e-932f8fc949fe,,,,,,
Wb4Cj7Dz,TA 121 - Ramp metering,https://www.standardsforhighways.co.uk/search/6f88abb1-4781-4360-a788-1e946a2a3797,National Highways ,eng,HTML,This document contains appraisal requirements for ramp metering.,13/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Ramp metering
Appraisal requirements",Active,,,,,,https://www.standardsforhighways.co.uk/search/6f88abb1-4781-4360-a788-1e946a2a3797,,,,,,
Nx9Zr5Sq,TA 401 - Renewable energy systems appraisal,https://www.standardsforhighways.co.uk/search/html/e2a9690e-474e-4966-935e-3abc95d226c2?standard=DMRB,National Highways ,eng,HTML,This document contains the requirements for the appraisal of new and retrofitted renewable energy system installations on motorways and all-purpose trunk roads.,14/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Renewable energy systems
Environmental measures
Appraisal
Retrofitting",Active,,,,,,https://www.standardsforhighways.co.uk/search/e2a9690e-474e-4966-935e-3abc95d226c2,,,,,,
Ga4Jg5Hv,TA 501 - Road lighting appraisal,https://www.standardsforhighways.co.uk/search/6dd9ef51-0898-474a-8680-364924145afd,National Highways ,eng,HTML,"This document contains the requirements for the appraisal of new and replacement road lighting
on motorways and all-purpose trunk roads.",15/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Road lighting
Appraisal
Replacement lighting
New lighting",Active,,,,,,https://www.standardsforhighways.co.uk/search/6dd9ef51-0898-474a-8680-364924145afd,,,,,,
Fd1Ij6Wd,TD 131 - Roadside technology and communications,https://www.standardsforhighways.co.uk/search/html/afc9e46d-3a8e-441f-9067-15e258038d3c?standard=DMRB,National Highways ,eng,HTML,This document contains design requirements for roadside technology and communications.,16/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Roadside technology
Roadside communications",Active,,,,,,https://www.standardsforhighways.co.uk/search/afc9e46d-3a8e-441f-9067-15e258038d3c,,,,,,
Ad4Sa3Sc,TG 411 - Electricity supply connections,https://www.standardsforhighways.co.uk/search/b6db727b-470e-4351-8778-d95350334f17,National Highways ,eng,HTML,This document provides the requirements and advice for electricity supply connections.,17/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Electricity supply connections
Requirements
Advice",Active,,,,,,https://www.standardsforhighways.co.uk/search/b6db727b-470e-4351-8778-d95350334f17,,,,,,
Fe0Qz8Uh,TM 101 - Traffic signalling systems (maintenance and operation),https://www.standardsforhighways.co.uk/search/html/4f8669c0-dc84-438e-aab5-cedbcb83d629?standard=DMRB,National Highways ,eng,HTML,This document contains maintenance and operation requirements for traffic signalling systems.,18/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Traffic signalling systems,Active,,,,,,https://www.standardsforhighways.co.uk/search/4f8669c0-dc84-438e-aab5-cedbcb83d629,,,,,,
By4Qg0Om,TM 501 - Road lighting maintenance,https://www.standardsforhighways.co.uk/search/bd9440fb-5fc5-4026-a62d-bec7b7eed99f,National Highways ,eng,HTML,"This document contains the requirements for the maintenance and operation of new and
replacement road lighting on motorways and all-purpose trunk roads.",19/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Road lighting
Maintenance
Replacement lighting
New lighting",Active,,,,,,https://www.standardsforhighways.co.uk/search/bd9440fb-5fc5-4026-a62d-bec7b7eed99f,,,,,,
Uq6Kf6Md,TS 101 - Traffic signalling systems (inspection and assessment),https://www.standardsforhighways.co.uk/search/html/b55f5c30-b8e7-4f34-9fbf-a00d4e3cf19b?standard=DMRB,National Highways ,eng,HTML,This document contains inspection and assessment requirements for traffic signalling systems.,20/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Traffic signalling systems
Inspection
Assessment",Active,,,,,,https://www.standardsforhighways.co.uk/search/b55f5c30-b8e7-4f34-9fbf-a00d4e3cf19b,,,,,,
Nz9Ir0De,TS 501 - Road lighting inspection,https://www.standardsforhighways.co.uk/search/e8a5043f-df60-4df3-9969-61d8e9e9fb02,National Highways ,eng,HTML,"This document contains the requirements for the inspection and assessment of new and
replacement road lighting on motorways and all-purpose trunk roads.",21/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Road lighting
Inspection
Assessment",Active,,,,,,https://www.standardsforhighways.co.uk/search/e8a5043f-df60-4df3-9969-61d8e9e9fb02,,,,,,
Qd8Rf8Ke,B Series - Edge of Pavement Details,https://www.standardsforhighways.co.uk/search/c5b0ee62-6017-46bc-877f-d4ecea876db3,National Highways ,eng,HTML,Edge of Pavement Details,22/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Edge of Pavement Details,Active,,,,,,https://www.standardsforhighways.co.uk/search/c5b0ee62-6017-46bc-877f-d4ecea876db3,,,,,,
Rj0Xz6Ka,C Series - Concrete Carriageway,https://www.standardsforhighways.co.uk/search/e544427b-6a9d-4c8e-a282-bf2e3e8b56fd,National Highways ,eng,HTML,Concrete Carriageway,23/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Concrete Carriageway,Active,,,,,,https://www.standardsforhighways.co.uk/search/e544427b-6a9d-4c8e-a282-bf2e3e8b56fd,,,,,,
Ac0Mh1Nr,D Series - Carriageway Markings for Rural Motorways,https://www.standardsforhighways.co.uk/search/339646bb-a158-4712-b4a8-13c82aa89373,National Highways ,eng,HTML,Carriageway Markings for Rural Motorways,24/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Carriageway Markings
Rural Motorways",Active,,,,,,https://www.standardsforhighways.co.uk/search/339646bb-a158-4712-b4a8-13c82aa89373,,,,,,
Wv3Po8Sa,E Series - Distance Marker Posts,https://www.standardsforhighways.co.uk/search/515b1c2d-0ac5-476f-9c6c-228f938301e2,National Highways ,eng,HTML,Distance Marker Posts,25/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Distance Marker Posts,Active,,,,,,https://www.standardsforhighways.co.uk/search/515b1c2d-0ac5-476f-9c6c-228f938301e2,,,,,,
Oh4Vz7Go,F Series - Drainage,https://www.standardsforhighways.co.uk/search/61caf07a-f45c-483b-865f-4462ba6bd7eb,National Highways ,eng,HTML,Drainage,26/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Drainage,Active,,,,,,https://www.standardsforhighways.co.uk/search/61caf07a-f45c-483b-865f-4462ba6bd7eb,,,,,,
Zk2Ak2Du,G Series - Loop Detectors,https://www.standardsforhighways.co.uk/search/2b9c4cbc-6341-4929-bdb9-945dbda24464,National Highways ,eng,HTML,Loop Detectors,27/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Loop Detectors,Active,,,,,,https://www.standardsforhighways.co.uk/search/2b9c4cbc-6341-4929-bdb9-945dbda24464,,,,,,
Tq8Bk1Kb,H Series - Fences. Stiles and Gates,https://www.standardsforhighways.co.uk/search/c930cae4-6b41-4fbd-a90e-ab28df5ed587,National Highways ,eng,HTML,Fences. Stiles and Gates,28/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Fences
Stiles
Gates",Active,,,,,,https://www.standardsforhighways.co.uk/search/c930cae4-6b41-4fbd-a90e-ab28df5ed587,,,,,,
Uj3Ve4Sk,I Series - Underground Cable Ducts,https://www.standardsforhighways.co.uk/search/ebdc5d20-3d2a-413b-88f4-fd53994d4665,National Highways ,eng,HTML,Underground Cable Ducts,29/04/2015,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,Underground Cable Ducts,Active,,,,,,https://www.standardsforhighways.co.uk/search/ebdc5d20-3d2a-413b-88f4-fd53994d4665,,,,,,
Nd5Yh7Ug,J Series - Flexible Composite Carriageway,https://www.standardsforhighways.co.uk/search/4ff4ed85-f76a-484f-a310-f63c94912a90,National Highways,eng,HTML,Drawings of flexible composite carriageways design,30/04/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Flexible composite carriageway,Active,,,,,,,,,,,,
Uz4Vw5Bz,K Series - Miscellaneous,https://www.standardsforhighways.co.uk/search/cf01310b-1fbf-45f7-951b-e508b3bc793c,National Highways,eng,HTML,Drawings of msicellaneous highways elements,01/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Miscellaneous drawings,Active,,,,,,,,,,,,
